DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2018,175.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2019,222.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2020,175.6,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2021,249.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Ireland,2022,173.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2014,4019.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2015,4372.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2016,3712.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2017,3688.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2018,4055.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2019,3781.2,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2020,3421.3,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2021,4004.4,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Italy,2022,4074.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2014,732.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2015,682.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2016,954.9,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2017,1025.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2018,1104.7,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2019,1140.8,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2020,1033,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2021,1073,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Lithuania,2022,1112.1,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Luxembourg,2014,598.6,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Luxembourg,2015,646.5,
ESTAT:NRG_BAL_SD(1.0),06/02/24 23:00:00,Annual,Available from all sources,Electricity,Thousand tonnes of oil equivalent,Luxembourg,2016,663.7,
